OFFENSE_CODE,YEAR,OFFENSE_DESCRIPTION,OCCURRED_ON_DATE,STREET,Lat,Long,Location,OFFENSE_CODE_GROUP
3301,2018,VERBAL DISPUTE,2018-03-31 04:03:00,DEWEY ST,42.31684817,-71.07778336,"(42.31684817, -71.07778336)",Verbal Disputes
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-03-31 02:45:00,NORFOLK ST,42.28634708,-71.07954782,"(42.28634708, -71.07954782)",Motor Vehicle Accident Response
802,2018,ASSAULT SIMPLE - BATTERY,2018-03-31 01:50:00,CHATHAM ROW,42.35926487,-71.05429349,"(42.35926487, -71.05429349)",Simple Assault
3304,2018,NOISY PARTY/RADIO-NO ARREST,2018-03-31 02:46:00,ELEANOR ST,42.35136038,-71.14290147,"(42.35136038, -71.14290147)",Assembly or Gathering Violations
3807,2018,M/V ACCIDENT - OTHER CITY VEHICLE,2018-03-30 22:55:00,VERRILL ST,42.28106457,-71.08909336,"(42.28106457, -71.08909336)",Motor Vehicle Accident Response
724,2018,AUTO THEFT,2018-03-30 22:42:00,DANA AVE,42.24442833,-71.11669183,"(42.24442833, -71.11669183)",Auto Theft
3301,2018,VERBAL DISPUTE,2018-03-30 19:35:57,NORFOLK ST,42.28875771,-71.0751631,"(42.28875771, -71.07516310)",Verbal Disputes
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-30 14:00:00,S WAVERLY ST,42.35864132,-71.14253295,"(42.35864132, -71.14253295)",Motor Vehicle Accident Response
3111,2018,LICENSE PREMISE VIOLATION,2018-03-30 18:42:00,VFW PKWY,42.27065862,-71.17214447,"(42.27065862, -71.17214447)",License Violation
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-03-25 15:00:00,E FOURTH ST,42.33460102,-71.04386011,"(42.33460102, -71.04386011)",Larceny From Motor Vehicle
1842,2018,"DRUGS - POSS CLASS A - HEROIN, ETC. ",2018-03-30 17:10:00,RIVER ST,42.27197865,-71.07096728,"(42.27197865, -71.07096728)",Drug Violation
735,2018,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2018-03-30 16:00:00,WHITTEN ST,42.29331199,-71.05965615,"(42.29331199, -71.05965615)",Auto Theft Recovery
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-30 12:30:00,HOLTON ST,42.36007007,-71.13620886,"(42.36007007, -71.13620886)",Motor Vehicle Accident Response
1849,2018,"DRUGS - POSS CLASS B - COCAINE, ETC.",2018-03-30 15:50:00,BARD AVE,42.32831223,-71.07997957,"(42.32831223, -71.07997957)",Drug Violation
1830,2018,DRUGS - SICK ASSIST - HEROIN,2018-03-30 14:12:00,CALLENDER ST,42.28785393,-71.08679684,"(42.28785393, -71.08679684)",Drug Violation
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-03-30 13:17:00,NEPONSET AVE,42.29425573,-71.0521448,"(42.29425573, -71.05214480)",Motor Vehicle Accident Response
3820,2018,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2018-03-30 12:29:00,WARREN ST,42.32659809,-71.08336794,"(42.32659809, -71.08336794)",Motor Vehicle Accident Response
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-03-30 11:23:00,CUMMINS HWY,42.28446906,-71.1251129,"(42.28446906, -71.12511290)",Motor Vehicle Accident Response
619,2018,LARCENY ALL OTHERS,2018-03-30 11:15:00,CLARENDON ST,42.34610916,-71.07295587,"(42.34610916, -71.07295587)",Larceny
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-03-30 00:00:00,BLUE HILL AVE,42.32126432,-71.07748775,"(42.32126432, -71.07748775)",Larceny From Motor Vehicle
1106,2018,FRAUD - CREDIT CARD / ATM FRAUD,2018-03-24 08:32:00,WARREN AVE,42.24910235,-71.11333146,"(42.24910235, -71.11333146)",Confidence Games
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-30 10:38:00,A ST,42.34907307,-71.04947981,"(42.34907307, -71.04947981)",Motor Vehicle Accident Response
706,2017,AUTO THEFT - MOTORCYCLE / SCOOTER,2017-10-22 10:33:00,FRANKFORT ST,42.38069304,-71.02252041,"(42.38069304, -71.02252041)",Auto Theft
2907,2018,VAL - OPERATING AFTER REV/SUSP.,2018-03-30 08:25:00,CENTRE ST,42.31909215,-71.11194505,"(42.31909215, -71.11194505)",Violations
1001,2018,FORGERY / COUNTERFEITING,2018-03-30 07:42:00,FOUNTAIN ST,42.32460353,-71.08482838,"(42.32460353, -71.08482838)",Counterfeiting
3115,2018,INVESTIGATE PERSON,2018-03-30 04:38:00,ALDRICH ST,42.28615463,-71.13946442,"(42.28615463, -71.13946442)",Investigate Person
3115,2018,INVESTIGATE PERSON,2018-03-29 16:00:00,NEPONSET VALLEY PKWY,42.23550153,-71.12551848,"(42.23550153, -71.12551848)",Investigate Person
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-03-29 19:17:55,TREMONT ST,42.33475847,-71.08903954,"(42.33475847, -71.08903954)",Motor Vehicle Accident Response
3625,2018,DANGEROUS OR HAZARDOUS CONDITION,2018-03-29 12:00:00,CAUSEWAY ST,42.36616858,-71.05977501,"(42.36616858, -71.05977501)",Other
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-03-29 17:25:10,CALUMET ST,42.32963903,-71.10230251,"(42.32963903, -71.10230251)",Medical Assistance
1844,2018,DRUGS - POSS CLASS C,2018-03-29 16:58:00,DEER ST,42.31285547,-71.05809796,"(42.31285547, -71.05809796)",Drug Violation
1102,2018,FRAUD - FALSE PRETENSE / SCHEME,2018-03-16 09:00:00,SEAVERNS AVE,42.31191224,-71.11246235,"(42.31191224, -71.11246235)",Fraud
3301,2018,VERBAL DISPUTE,2018-03-29 15:45:00,TREMONT ST,42.37657776,-71.05940768,"(42.37657776, -71.05940768)",Verbal Disputes
2647,2018,THREATS TO DO BODILY HARM,2018-03-28 21:00:00,WALNUT AVE,42.31400294,-71.09424873,"(42.31400294, -71.09424873)",Other
3115,2018,INVESTIGATE PERSON,2018-03-29 14:56:00,CHESTNUT ST,42.35647423,-71.07229568,"(42.35647423, -71.07229568)",Investigate Person
3820,2018,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2018-03-07 13:15:00,E FOURTH ST,42.33473255,-71.0464704,"(42.33473255, -71.04647040)",Motor Vehicle Accident Response
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-29 12:43:00,K ST,42.3395101,-71.03753943,"(42.33951010, -71.03753943)",Motor Vehicle Accident Response
1001,2018,FORGERY / COUNTERFEITING,2018-02-17 00:00:00,SOUTH ST,42.28781171,-71.13743017,"(42.28781171, -71.13743017)",Counterfeiting
3301,2018,VERBAL DISPUTE,2018-03-29 11:58:00,COLLINS ST,42.27094086,-71.11865573,"(42.27094086, -71.11865573)",Verbal Disputes
2629,2018,HARASSMENT,2018-04-01 15:58:00,EMMETT ST,42.26024639,-71.12981407,"(42.26024639, -71.12981407)",Harassment
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-29 09:45:00,NEW EDGERLY RD,42.34365562,-71.0873889,"(42.34365562, -71.08738890)",Motor Vehicle Accident Response
3410,2018,TOWED MOTOR VEHICLE,2018-03-29 10:04:00,CAROLINA AVE,42.30769372,-71.11526222,"(42.30769372, -71.11526222)",Towed
3109,2018,SERVICE TO OTHER PD INSIDE OF MA.,2018-03-29 10:34:00,AGASSIZ RD,42.34321308,-71.09295157,"(42.34321308, -71.09295157)",Police Service Incidents
520,2018,BURGLARY - RESIDENTIAL - FORCE,2018-03-29 09:54:00,KEMBLE PL,42.33772553,-71.02755077,"(42.33772553, -71.02755077)",Residential Burglary
3830,2018,M/V - LEAVING SCENE - PERSONAL INJURY,2018-03-19 17:35:00,DORCHESTER AVE,42.33315223,-71.05700995,"(42.33315223, -71.05700995)",Motor Vehicle Accident Response
3115,2018,INVESTIGATE PERSON,2018-03-27 16:00:00,BEECHMONT TER,42.26859961,-71.12579453,"(42.26859961, -71.12579453)",Investigate Person
615,2018,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-03-28 19:30:00,CUMBERLAND ST,42.34374746,-71.08218199,"(42.34374746, -71.08218199)",Larceny From Motor Vehicle
2907,2018,VAL - OPERATING AFTER REV/SUSP.,2018-03-29 09:24:00,MILFORD ST,42.34359091,-71.06876659,"(42.34359091, -71.06876659)",Violations
3201,2018,PROPERTY - LOST,2018-03-15 00:00:00,HYDE PARK AVE,42.279267,-71.11900247,"(42.27926700, -71.11900247)",Property Lost
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-03-28 15:00:00,NEPONSET AVE,42.28646677,-71.11474169,"(42.28646677, -71.11474169)",Larceny From Motor Vehicle
615,2018,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-03-29 06:42:00,BAXTER ST,42.33686384,-71.05581792,"(42.33686384, -71.05581792)",Larceny From Motor Vehicle
2101,2018,OPERATING UNDER THE INFLUENCE ALCOHOL,2018-03-29 02:15:00,BREED ST,42.38751752,-71.00682287,"(42.38751752, -71.00682287)",Operating Under the Influence
2907,2018,VAL - OPERATING AFTER REV/SUSP.,2018-03-29 00:18:00,WOLLASTON TER,42.28687348,-71.0831092,"(42.28687348, -71.08310920)",Violations
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-03-28 22:30:00,WORLEY ST,42.29216368,-71.16244618,"(42.29216368, -71.16244618)",Medical Assistance
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-03-28 21:18:00,BROOKLINE AVE,42.33890472,-71.10725784,"(42.33890472, -71.10725784)",Motor Vehicle Accident Response
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-03-28 21:27:00,DARTMOUTH ST,42.35108144,-71.07782174,"(42.35108144, -71.07782174)",Medical Assistance
1402,2018,VANDALISM,2018-03-28 22:04:00,GALLIVAN BLVD,42.28083064,-71.06280984,"(42.28083064, -71.06280984)",Vandalism
619,2018,LARCENY ALL OTHERS,2018-03-28 19:46:00,CHESTNUT ST,42.35713948,-71.06930287,"(42.35713948, -71.06930287)",Larceny
520,2018,BURGLARY - RESIDENTIAL - FORCE,2018-03-28 18:46:00,WHITE ST,42.38053783,-71.03848019,"(42.38053783, -71.03848019)",Residential Burglary
3301,2018,VERBAL DISPUTE,2018-03-28 16:06:00,GLADESIDE AVE,42.27332398,-71.08687643,"(42.27332398, -71.08687643)",Verbal Disputes
1402,2018,VANDALISM,2018-03-01 18:40:00,,42.38176159,-71.06662711,"(42.38176159, -71.06662711)",Vandalism
1402,2018,VANDALISM,2018-03-28 18:34:00,COLUMBIA RD,42.33011606,-71.05072812,"(42.33011606, -71.05072812)",Vandalism
2007,2018,VIOL. OF RESTRAINING ORDER W NO ARREST,2018-03-27 12:15:00,RICHMOND ST,42.27421808,-71.06622078,"(42.27421808, -71.06622078)",Restraining Order Violations
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-28 06:45:00,SOUTHWICK ST,42.29143617,-71.04909809,"(42.29143617, -71.04909809)",Motor Vehicle Accident Response
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-28 09:00:00,N HARVARD ST,42.36759461,-71.12441074,"(42.36759461, -71.12441074)",Motor Vehicle Accident Response
1102,2018,FRAUD - FALSE PRETENSE / SCHEME,2018-03-07 13:00:00,MARIE ST,42.30555133,-71.06398068,"(42.30555133, -71.06398068)",Fraud
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-28 09:28:00,WASHINGTON ST,42.34895232,-71.15088948,"(42.34895232, -71.15088948)",Motor Vehicle Accident Response
1106,2018,FRAUD - CREDIT CARD / ATM FRAUD,2018-03-27 19:30:00,SUMMER ST,42.25862732,-71.1251922,"(42.25862732, -71.12519220)",Confidence Games
542,2018,BURGLARY - COMMERICAL - NO FORCE,2018-03-28 04:55:00,BEACON ST,42.3562393,-71.06925727,"(42.35623930, -71.06925727)",Commercial Burglary
3410,2018,TOWED MOTOR VEHICLE,2018-03-28 02:41:00,WINDSOR ST,42.33473803,-71.08357423,"(42.33473803, -71.08357423)",Towed
3801,2018,M/V ACCIDENT - OTHER,2018-03-28 02:18:00,HYDE PARK AVE,42.28519412,-71.11881058,"(42.28519412, -71.11881058)",Motor Vehicle Accident Response
3115,2018,INVESTIGATE PERSON,2018-03-27 22:10:00,EASTMAN ST,42.3198604,-71.0643412,"(42.31986040, -71.06434120)",Investigate Person
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-27 21:14:25,BATCHELDER ST,42.3218008,-71.06916909,"(42.32180080, -71.06916909)",Motor Vehicle Accident Response
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-03-27 12:40:00,AMORY TER,42.32041237,-71.10028565,"(42.32041237, -71.10028565)",Medical Assistance
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-26 18:00:00,FLORIDA ST,42.29165545,-71.06009035,"(42.29165545, -71.06009035)",Motor Vehicle Accident Response
2905,2018,VAL - OPERATING WITHOUT LICENSE,2018-03-27 18:08:00,SANFORD ST,42.273813,-71.07268371,"(42.27381300, -71.07268371)",Violations
802,2018,ASSAULT SIMPLE - BATTERY,2018-03-27 18:50:00,ATLANTIC AVE,42.35122731,-71.05621744,"(42.35122731, -71.05621744)",Simple Assault
1001,2018,FORGERY / COUNTERFEITING,2018-03-27 19:05:00,CUSHING AVE,42.31532803,-71.06459759,"(42.31532803, -71.06459759)",Counterfeiting
3114,2018,INVESTIGATE PROPERTY,2018-03-27 16:48:00,PUTNAM ST,42.33035441,-71.08890209,"(42.33035441, -71.08890209)",Investigate Property
3109,2018,SERVICE TO OTHER PD INSIDE OF MA.,2018-03-27 15:18:00,LENOX ST,42.33548983,-71.07944652,"(42.33548983, -71.07944652)",Police Service Incidents
3115,2018,INVESTIGATE PERSON,2018-03-27 15:20:00,ELM HILL AVE,42.31246202,-71.08475818,"(42.31246202, -71.08475818)",Investigate Person
801,2018,ASSAULT - SIMPLE,2018-03-27 14:20:00,PETERBOROUGH ST,42.34439443,-71.09479644,"(42.34439443, -71.09479644)",Simple Assault
1106,2018,FRAUD - CREDIT CARD / ATM FRAUD,2018-03-20 00:00:00,OLNEY ST,42.30555205,-71.07227737,"(42.30555205, -71.07227737)",Confidence Games
1106,2016,FRAUD - CREDIT CARD / ATM FRAUD,2016-10-24 00:00:00,FAULKNER ST,42.2993511,-71.06188403,"(42.29935110, -71.06188403)",Confidence Games
1102,2018,FRAUD - FALSE PRETENSE / SCHEME,2018-03-27 10:03:00,RIVERMOOR ST,42.27810078,-71.17867378,"(42.27810078, -71.17867378)",Fraud
3115,2018,INVESTIGATE PERSON,2018-03-27 14:33:00,LEAMINGTON RD,42.34207878,-71.148853,"(42.34207878, -71.14885300)",Investigate Person
3115,2018,INVESTIGATE PERSON,2018-03-25 20:30:00,PARK ST,42.28012891,-71.14758214,"(42.28012891, -71.14758214)",Investigate Person
3801,2018,M/V ACCIDENT - OTHER,2018-03-27 12:20:00,ARLINGTON ST,42.3480715,-71.06917837,"(42.34807150, -71.06917837)",Motor Vehicle Accident Response
3803,2018,M/V ACCIDENT - PERSONAL INJURY,2018-03-27 12:15:00,ADDINGTON RD,42.2897128,-71.16430338,"(42.28971280, -71.16430338)",Motor Vehicle Accident Response
801,2018,ASSAULT - SIMPLE,2018-03-27 11:43:00,BOLTON ST,42.34135576,-71.05190882,"(42.34135576, -71.05190882)",Simple Assault
2906,2018,VAL - OPERATING UNREG/UNINS  CAR,2018-03-27 11:26:00,BOURNE ST,42.29314144,-71.11339371,"(42.29314144, -71.11339371)",Violations
615,2018,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-03-26 20:00:00,COLUMBIA RD,42.32971766,-71.03724976,"(42.32971766, -71.03724976)",Larceny From Motor Vehicle
615,2018,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-03-26 23:00:00,RUGGLES ST,42.3337596,-71.08684747,"(42.33375960, -71.08684747)",Larceny From Motor Vehicle
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-03-25 17:00:00,CONSTANCE RD,42.27499426,-71.16506105,"(42.27499426, -71.16506105)",Larceny From Motor Vehicle
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-27 10:37:00,ELM HILL AVE,42.31256792,-71.08436278,"(42.31256792, -71.08436278)",Motor Vehicle Accident Response
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-27 08:59:00,BIRD ST,42.31419844,-71.06941142,"(42.31419844, -71.06941142)",Motor Vehicle Accident Response
3114,2018,INVESTIGATE PROPERTY,2018-03-27 09:19:00,DELL AVE,42.26036547,-71.12127382,"(42.26036547, -71.12127382)",Investigate Property
3821,2018,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,2018-03-27 08:01:00,HORADAN WAY,42.33496127,-71.10004613,"(42.33496127, -71.10004613)",Motor Vehicle Accident Response
2905,2018,VAL - OPERATING WITHOUT LICENSE,2018-03-27 01:00:00,BEDFORD ST,42.35332696,-71.05935779,"(42.35332696, -71.05935779)",Violations
1102,2018,FRAUD - FALSE PRETENSE / SCHEME,2018-03-21 00:57:00,CIRCUIT ST,42.32348052,-71.08601678,"(42.32348052, -71.08601678)",Fraud
3109,2018,SERVICE TO OTHER PD INSIDE OF MA.,2018-03-26 20:57:00,CUMMINS HWY,42.27094745,-71.10288838,"(42.27094745, -71.10288838)",Police Service Incidents
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-03-26 19:01:00,FARQUHAR ST,42.29093505,-71.13785118,"(42.29093505, -71.13785118)",Medical Assistance
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-24 12:00:00,RESERVATION RD,42.25169601,-71.13053274,"(42.25169601, -71.13053274)",Motor Vehicle Accident Response
617,2018,LARCENY THEFT FROM BUILDING,2018-01-08 16:55:00,BENNETT ST,42.35147387,-71.15448753,"(42.35147387, -71.15448753)",Larceny
522,2018,BURGLARY - RESIDENTIAL - NO FORCE,2018-03-26 12:00:00,WEEKS AVE,42.2713838,-71.12921547,"(42.27138380, -71.12921547)",Residential Burglary
1402,2018,VANDALISM,2018-03-24 23:15:00,MOUNT PLEASANT ST,42.24894107,-71.11634898,"(42.24894107, -71.11634898)",Vandalism
2905,2018,VAL - OPERATING WITHOUT LICENSE,2018-03-26 16:55:00,MORTON ST,42.28561296,-71.09305298,"(42.28561296, -71.09305298)",Violations
3114,2018,INVESTIGATE PROPERTY,2018-03-26 14:56:00,VFW PKWY,42.29268546,-71.16368793,"(42.29268546, -71.16368793)",Investigate Property
3207,2018,PROPERTY - FOUND,2018-03-26 08:30:00,LIBERTY SQ,42.35791113,-71.05530267,"(42.35791113, -71.05530267)",Property Found
3125,2018,WARRANT ARREST,2018-03-26 12:46:00,ADAMS ST,42.29351028,-71.05719047,"(42.29351028, -71.05719047)",Warrant Arrests
619,2018,LARCENY ALL OTHERS,2018-03-23 16:00:00,PLEASANT ST,42.3169912,-71.05930328,"(42.31699120, -71.05930328)",Larceny
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-03-26 11:20:00,ARLINGTON AVE,42.38646766,-71.07347984,"(42.38646766, -71.07347984)",Motor Vehicle Accident Response
3201,2018,PROPERTY - LOST,2018-03-26 11:33:00,STUART ST,42.35093667,-71.06399897,"(42.35093667, -71.06399897)",Property Lost
3410,2018,TOWED MOTOR VEHICLE,2018-03-26 09:39:00,PRINCETON ST,42.37886156,-71.03238522,"(42.37886156, -71.03238522)",Towed
3410,2018,TOWED MOTOR VEHICLE,2018-03-26 08:06:00,W EIGHTH ST,42.3350667,-71.05388239,"(42.33506670, -71.05388239)",Towed
540,2018,BURGLARY - COMMERICAL - FORCE,2018-03-26 08:12:00,BREMEN ST,42.37992388,-71.02606581,"(42.37992388, -71.02606581)",Commercial Burglary
3115,2018,INVESTIGATE PERSON,2018-03-26 03:14:00,CENTRE ST,42.29404832,-71.06052255,"(42.29404832, -71.06052255)",Investigate Person
3114,2018,INVESTIGATE PROPERTY,2018-03-25 23:02:00,CAMBRIDGE ST,42.36116347,-71.06391344,"(42.36116347, -71.06391344)",Investigate Property
2914,2018,VAL - OPERATING W/O AUTHORIZATION LAWFUL,2018-03-25 15:15:00,C ST,42.34057822,-71.05146163,"(42.34057822, -71.05146163)",Violations
3803,2018,M/V ACCIDENT - PERSONAL INJURY,2018-03-25 21:23:00,RESERVATION RD,42.24783879,-71.12865146,"(42.24783879, -71.12865146)",Motor Vehicle Accident Response
3201,2018,PROPERTY - LOST,2018-03-25 20:28:00,WOODROW AVE,42.28599459,-71.08925761,"(42.28599459, -71.08925761)",Property Lost
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-03-25 18:22:00,MARCELLA ST,42.32432974,-71.0961347,"(42.32432974, -71.09613470)",Medical Assistance
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-23 06:00:00,KING ST,42.29440391,-71.05258972,"(42.29440391, -71.05258972)",Motor Vehicle Accident Response
3207,2018,PROPERTY - FOUND,2018-03-25 09:30:00,HARDWICK ST,42.35464971,-71.16555035,"(42.35464971, -71.16555035)",Property Found
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-03-25 14:18:00,WESTMINSTER ST,42.26414702,-71.11737789,"(42.26414702, -71.11737789)",Motor Vehicle Accident Response
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-25 14:30:00,METROPOLITAN AVE,42.26042127,-71.11568727,"(42.26042127, -71.11568727)",Motor Vehicle Accident Response
2647,2018,THREATS TO DO BODILY HARM,2018-03-25 14:10:00,LORING ST,42.33433863,-71.05199788,"(42.33433863, -71.05199788)",Other
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-24 16:00:00,E SECOND ST,42.33720797,-71.04159803,"(42.33720797, -71.04159803)",Motor Vehicle Accident Response
1402,2018,VANDALISM,2018-03-24 17:00:00,WHITFORD ST,42.28125357,-71.1294909,"(42.28125357, -71.12949090)",Vandalism
724,2018,AUTO THEFT,2018-03-23 00:00:00,ALGONQUIN ST,42.29762492,-71.07612743,"(42.29762492, -71.07612743)",Auto Theft
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-25 13:22:00,MINOT ST,42.28489734,-71.05009606,"(42.28489734, -71.05009606)",Motor Vehicle Accident Response
1102,2018,FRAUD - FALSE PRETENSE / SCHEME,2018-03-25 13:28:00,W BROOKLINE ST,42.3417259,-71.07501848,"(42.34172590, -71.07501848)",Fraud
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-24 10:00:00,CUMMINS HWY,42.28516313,-71.12610546,"(42.28516313, -71.12610546)",Motor Vehicle Accident Response
3007,2018,SUDDEN DEATH,2018-03-25 10:35:00,WHITE OAK RD,42.27992935,-71.14869477,"(42.27992935, -71.14869477)",Medical Assistance
2900,2018,VAL - VIOLATION OF AUTO LAW - OTHER,2018-03-25 11:50:00,MONTROSE ST,42.32326018,-71.08242746,"(42.32326018, -71.08242746)",Other
1106,2018,FRAUD - CREDIT CARD / ATM FRAUD,2018-03-25 11:24:00,E EIGHTH ST,42.33135498,-71.04216397,"(42.33135498, -71.04216397)",Confidence Games
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-03-25 09:33:00,H ST,42.33363541,-71.0414925,"(42.33363541, -71.04149250)",Medical Assistance
3109,2018,SERVICE TO OTHER PD INSIDE OF MA.,2018-03-24 07:00:00,FOSTER ST,42.34996895,-71.15699724,"(42.34996895, -71.15699724)",Police Service Incidents
724,2018,AUTO THEFT,2018-03-25 06:47:00,JOHNSON ST,42.27357694,-71.16456327,"(42.27357694, -71.16456327)",Auto Theft
3115,2018,INVESTIGATE PERSON,2018-03-25 01:58:00,SHEAFE ST,42.38039173,-71.06440125,"(42.38039173, -71.06440125)",Investigate Person
802,2018,ASSAULT SIMPLE - BATTERY,2018-03-25 01:30:00,MARBURY TER,42.31805406,-71.10232204,"(42.31805406, -71.10232204)",Simple Assault
3803,2018,M/V ACCIDENT - PERSONAL INJURY,2018-03-25 00:12:00,GENEVA AVE,42.30824094,-71.08128527,"(42.30824094, -71.08128527)",Motor Vehicle Accident Response
802,2018,ASSAULT SIMPLE - BATTERY,2018-03-25 01:44:00,K ST,42.3361356,-71.03743024,"(42.33613560, -71.03743024)",Simple Assault
3304,2018,NOISY PARTY/RADIO-NO ARREST,2018-03-25 00:03:00,PAINE ST,42.28567344,-71.10690578,"(42.28567344, -71.10690578)",Assembly or Gathering Violations
802,2018,ASSAULT SIMPLE - BATTERY,2018-03-25 02:15:00,GOULD ST,42.36120199,-71.13848827,"(42.36120199, -71.13848827)",Simple Assault
617,2018,LARCENY THEFT FROM BUILDING,2018-03-24 11:56:00,WASHINGTON ST,42.34499963,-71.14507819,"(42.34499963, -71.14507819)",Larceny
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-03-24 18:11:00,AMERICAN LEGION HWY,42.29083059,-71.09878223,"(42.29083059, -71.09878223)",Motor Vehicle Accident Response
3410,2018,TOWED MOTOR VEHICLE,2018-03-24 17:28:00,MEDFORD ST,42.38121034,-71.06259997,"(42.38121034, -71.06259997)",Towed
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-03-24 15:44:00,CUMMINS HWY,42.2857489,-71.12703379,"(42.28574890, -71.12703379)",Medical Assistance
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-03-24 10:45:00,CORDIS ST,42.37502629,-71.06294744,"(42.37502629, -71.06294744)",Motor Vehicle Accident Response
2647,2018,THREATS TO DO BODILY HARM,2018-03-24 05:30:00,PRESIDENT TER,42.35344698,-71.12917051,"(42.35344698, -71.12917051)",Other
